ID	Name	GPR	Subsystem	Reaction	Reaction_eq	Lb	Ub	Metabolites	Coefficient	Source
Muscle_MAR05731		ENSG00000103064	Transport reactions	Muscle_MAM02360e + Muscle_MAM02519e + Muscle_MAM02770c => Muscle_MAM02360c + Muscle_MAM02519c + Muscle_MAM02770e	leucine + Na+ + proline => leucine + Na+ + proline	0	1000	['Muscle_MAM02360c', 'Muscle_MAM02360e', 'Muscle_MAM02519c', 'Muscle_MAM02519e', 'Muscle_MAM02770c', 'Muscle_MAM02770e']	[1.0, -1.0, 1.0, -1.0, -1.0, 1.0]	Transport reactions
Muscle_MAR05733		ENSG00000103064	Transport reactions	Muscle_MAM02360e + Muscle_MAM02519e + Muscle_MAM03135c => Muscle_MAM02360c + Muscle_MAM02519c + Muscle_MAM03135e	leucine + Na+ + valine => leucine + Na+ + valine	0	1000	['Muscle_MAM02360c', 'Muscle_MAM02360e', 'Muscle_MAM02519c', 'Muscle_MAM02519e', 'Muscle_MAM03135c', 'Muscle_MAM03135e']	[1.0, -1.0, 1.0, -1.0, -1.0, 1.0]	Transport reactions
Muscle_MAR05734		ENSG00000103064	Transport reactions	Muscle_MAM02360e + Muscle_MAM02519e + Muscle_MAM02993c => Muscle_MAM02360c + Muscle_MAM02519c + Muscle_MAM02993e	leucine + Na+ + threonine => leucine + Na+ + threonine	0	1000	['Muscle_MAM02360c', 'Muscle_MAM02360e', 'Muscle_MAM02519c', 'Muscle_MAM02519e', 'Muscle_MAM02993c', 'Muscle_MAM02993e']	[1.0, -1.0, 1.0, -1.0, -1.0, 1.0]	Transport reactions
Muscle_MAR05737		ENSG00000103064	Transport reactions	Muscle_MAM01986c + Muscle_MAM02519e + Muscle_MAM02770e => Muscle_MAM01986e + Muscle_MAM02519c + Muscle_MAM02770c	glycine + Na+ + proline => glycine + Na+ + proline	0	1000	['Muscle_MAM01986c', 'Muscle_MAM01986e', 'Muscle_MAM02519c', 'Muscle_MAM02519e', 'Muscle_MAM02770c', 'Muscle_MAM02770e']	[-1.0, 1.0, 1.0, -1.0, 1.0, -1.0]	Transport reactions
Muscle_MAR05738		ENSG00000103064	Transport reactions	Muscle_MAM01307c + Muscle_MAM02519e + Muscle_MAM02770e => Muscle_MAM01307e + Muscle_MAM02519c + Muscle_MAM02770c	alanine + Na+ + proline => alanine + Na+ + proline	0	1000	['Muscle_MAM01307c', 'Muscle_MAM01307e', 'Muscle_MAM02519c', 'Muscle_MAM02519e', 'Muscle_MAM02770c', 'Muscle_MAM02770e']	[-1.0, 1.0, 1.0, -1.0, 1.0, -1.0]	Transport reactions
Muscle_MAR05740		ENSG00000103064	Transport reactions	Muscle_MAM02519e + Muscle_MAM02770e + Muscle_MAM02896c => Muscle_MAM02519c + Muscle_MAM02770c + Muscle_MAM02896e	Na+ + proline + serine => Na+ + proline + serine	0	1000	['Muscle_MAM02519c', 'Muscle_MAM02519e', 'Muscle_MAM02770c', 'Muscle_MAM02770e', 'Muscle_MAM02896c', 'Muscle_MAM02896e']	[1.0, -1.0, 1.0, -1.0, -1.0, 1.0]	Transport reactions
Muscle_MAR05741		ENSG00000103064	Transport reactions	Muscle_MAM02471c + Muscle_MAM02519e + Muscle_MAM02770e => Muscle_MAM02471e + Muscle_MAM02519c + Muscle_MAM02770c	methionine + Na+ + proline => methionine + Na+ + proline	0	1000	['Muscle_MAM02471c', 'Muscle_MAM02471e', 'Muscle_MAM02519c', 'Muscle_MAM02519e', 'Muscle_MAM02770c', 'Muscle_MAM02770e']	[-1.0, 1.0, 1.0, -1.0, 1.0, -1.0]	Transport reactions
Muscle_MAR05742		ENSG00000103064	Transport reactions	Muscle_MAM02519e + Muscle_MAM02770e + Muscle_MAM03089c => Muscle_MAM02519c + Muscle_MAM02770c + Muscle_MAM03089e	Na+ + proline + tryptophan => Na+ + proline + tryptophan	0	1000	['Muscle_MAM02519c', 'Muscle_MAM02519e', 'Muscle_MAM02770c', 'Muscle_MAM02770e', 'Muscle_MAM03089c', 'Muscle_MAM03089e']	[1.0, -1.0, 1.0, -1.0, -1.0, 1.0]	Transport reactions
Muscle_MAR05743		ENSG00000103064	Transport reactions	Muscle_MAM02519e + Muscle_MAM02724c + Muscle_MAM02770e => Muscle_MAM02519c + Muscle_MAM02724e + Muscle_MAM02770c	Na+ + phenylalanine + proline => Na+ + phenylalanine + proline	0	1000	['Muscle_MAM02519c', 'Muscle_MAM02519e', 'Muscle_MAM02724c', 'Muscle_MAM02724e', 'Muscle_MAM02770c', 'Muscle_MAM02770e']	[1.0, -1.0, -1.0, 1.0, 1.0, -1.0]	Transport reactions
Muscle_MAR05744		ENSG00000103064	Transport reactions	Muscle_MAM02519e + Muscle_MAM02770e + Muscle_MAM03101c => Muscle_MAM02519c + Muscle_MAM02770c + Muscle_MAM03101e	Na+ + proline + tyrosine => Na+ + proline + tyrosine	0	1000	['Muscle_MAM02519c', 'Muscle_MAM02519e', 'Muscle_MAM02770c', 'Muscle_MAM02770e', 'Muscle_MAM03101c', 'Muscle_MAM03101e']	[1.0, -1.0, 1.0, -1.0, -1.0, 1.0]	Transport reactions
Muscle_MAR05745		ENSG00000103064	Transport reactions	Muscle_MAM01628c + Muscle_MAM02519e + Muscle_MAM02770e => Muscle_MAM01628e + Muscle_MAM02519c + Muscle_MAM02770c	cysteine + Na+ + proline => cysteine + Na+ + proline	0	1000	['Muscle_MAM01628c', 'Muscle_MAM01628e', 'Muscle_MAM02519c', 'Muscle_MAM02519e', 'Muscle_MAM02770c', 'Muscle_MAM02770e']	[-1.0, 1.0, 1.0, -1.0, 1.0, -1.0]	Transport reactions
Muscle_MAR05746		ENSG00000103064	Transport reactions	Muscle_MAM02360c + Muscle_MAM02519e + Muscle_MAM02770e => Muscle_MAM02360e + Muscle_MAM02519c + Muscle_MAM02770c	leucine + Na+ + proline => leucine + Na+ + proline	0	1000	['Muscle_MAM02360c', 'Muscle_MAM02360e', 'Muscle_MAM02519c', 'Muscle_MAM02519e', 'Muscle_MAM02770c', 'Muscle_MAM02770e']	[-1.0, 1.0, 1.0, -1.0, 1.0, -1.0]	Transport reactions
Muscle_MAR05747		ENSG00000103064	Transport reactions	Muscle_MAM01369c + Muscle_MAM02519e + Muscle_MAM02770e => Muscle_MAM01369e + Muscle_MAM02519c + Muscle_MAM02770c	asparagine + Na+ + proline => asparagine + Na+ + proline	0	1000	['Muscle_MAM01369c', 'Muscle_MAM01369e', 'Muscle_MAM02519c', 'Muscle_MAM02519e', 'Muscle_MAM02770c', 'Muscle_MAM02770e']	[-1.0, 1.0, 1.0, -1.0, 1.0, -1.0]	Transport reactions
Muscle_MAR05748		ENSG00000103064	Transport reactions	Muscle_MAM02519e + Muscle_MAM02770e + Muscle_MAM03135c => Muscle_MAM02519c + Muscle_MAM02770c + Muscle_MAM03135e	Na+ + proline + valine => Na+ + proline + valine	0	1000	['Muscle_MAM02519c', 'Muscle_MAM02519e', 'Muscle_MAM02770c', 'Muscle_MAM02770e', 'Muscle_MAM03135c', 'Muscle_MAM03135e']	[1.0, -1.0, 1.0, -1.0, -1.0, 1.0]	Transport reactions
Muscle_MAR05749		ENSG00000103064	Transport reactions	Muscle_MAM02519e + Muscle_MAM02770e + Muscle_MAM02993c => Muscle_MAM02519c + Muscle_MAM02770c + Muscle_MAM02993e	Na+ + proline + threonine => Na+ + proline + threonine	0	1000	['Muscle_MAM02519c', 'Muscle_MAM02519e', 'Muscle_MAM02770c', 'Muscle_MAM02770e', 'Muscle_MAM02993c', 'Muscle_MAM02993e']	[1.0, -1.0, 1.0, -1.0, -1.0, 1.0]	Transport reactions
Muscle_MAR05751		ENSG00000103064	Transport reactions	Muscle_MAM02184c + Muscle_MAM02519e + Muscle_MAM02770e => Muscle_MAM02184e + Muscle_MAM02519c + Muscle_MAM02770c	isoleucine + Na+ + proline => isoleucine + Na+ + proline	0	1000	['Muscle_MAM02184c', 'Muscle_MAM02184e', 'Muscle_MAM02519c', 'Muscle_MAM02519e', 'Muscle_MAM02770c', 'Muscle_MAM02770e']	[-1.0, 1.0, 1.0, -1.0, 1.0, -1.0]	Transport reactions
Muscle_MAR05756		ENSG00000103064	Transport reactions	Muscle_MAM01369e + Muscle_MAM02471c + Muscle_MAM02519e => Muscle_MAM01369c + Muscle_MAM02471e + Muscle_MAM02519c	asparagine + methionine + Na+ => asparagine + methionine + Na+	0	1000	['Muscle_MAM01369c', 'Muscle_MAM01369e', 'Muscle_MAM02471c', 'Muscle_MAM02471e', 'Muscle_MAM02519c', 'Muscle_MAM02519e']	[1.0, -1.0, -1.0, 1.0, 1.0, -1.0]	Transport reactions
Muscle_MAR05757		ENSG00000103064	Transport reactions	Muscle_MAM01369e + Muscle_MAM02519e + Muscle_MAM03089c => Muscle_MAM01369c + Muscle_MAM02519c + Muscle_MAM03089e	asparagine + Na+ + tryptophan => asparagine + Na+ + tryptophan	0	1000	['Muscle_MAM01369c', 'Muscle_MAM01369e', 'Muscle_MAM02519c', 'Muscle_MAM02519e', 'Muscle_MAM03089c', 'Muscle_MAM03089e']	[1.0, -1.0, 1.0, -1.0, -1.0, 1.0]	Transport reactions
Muscle_MAR05758		ENSG00000103064	Transport reactions	Muscle_MAM01369e + Muscle_MAM02519e + Muscle_MAM02724c => Muscle_MAM01369c + Muscle_MAM02519c + Muscle_MAM02724e	asparagine + Na+ + phenylalanine => asparagine + Na+ + phenylalanine	0	1000	['Muscle_MAM01369c', 'Muscle_MAM01369e', 'Muscle_MAM02519c', 'Muscle_MAM02519e', 'Muscle_MAM02724c', 'Muscle_MAM02724e']	[1.0, -1.0, 1.0, -1.0, -1.0, 1.0]	Transport reactions
Muscle_MAR05759		ENSG00000103064	Transport reactions	Muscle_MAM01369e + Muscle_MAM02519e + Muscle_MAM03101c => Muscle_MAM01369c + Muscle_MAM02519c + Muscle_MAM03101e	asparagine + Na+ + tyrosine => asparagine + Na+ + tyrosine	0	1000	['Muscle_MAM01369c', 'Muscle_MAM01369e', 'Muscle_MAM02519c', 'Muscle_MAM02519e', 'Muscle_MAM03101c', 'Muscle_MAM03101e']	[1.0, -1.0, 1.0, -1.0, -1.0, 1.0]	Transport reactions
Muscle_MAR05761		ENSG00000103064	Transport reactions	Muscle_MAM01369e + Muscle_MAM02360c + Muscle_MAM02519e => Muscle_MAM01369c + Muscle_MAM02360e + Muscle_MAM02519c	asparagine + leucine + Na+ => asparagine + leucine + Na+	0	1000	['Muscle_MAM01369c', 'Muscle_MAM01369e', 'Muscle_MAM02360c', 'Muscle_MAM02360e', 'Muscle_MAM02519c', 'Muscle_MAM02519e']	[1.0, -1.0, -1.0, 1.0, 1.0, -1.0]	Transport reactions
Muscle_MAR05762		ENSG00000103064	Transport reactions	Muscle_MAM01369e + Muscle_MAM02519e + Muscle_MAM02770c => Muscle_MAM01369c + Muscle_MAM02519c + Muscle_MAM02770e	asparagine + Na+ + proline => asparagine + Na+ + proline	0	1000	['Muscle_MAM01369c', 'Muscle_MAM01369e', 'Muscle_MAM02519c', 'Muscle_MAM02519e', 'Muscle_MAM02770c', 'Muscle_MAM02770e']	[1.0, -1.0, 1.0, -1.0, -1.0, 1.0]	Transport reactions
Muscle_MAR05763		ENSG00000103064	Transport reactions	Muscle_MAM01369e + Muscle_MAM02519e + Muscle_MAM03135c => Muscle_MAM01369c + Muscle_MAM02519c + Muscle_MAM03135e	asparagine + Na+ + valine => asparagine + Na+ + valine	0	1000	['Muscle_MAM01369c', 'Muscle_MAM01369e', 'Muscle_MAM02519c', 'Muscle_MAM02519e', 'Muscle_MAM03135c', 'Muscle_MAM03135e']	[1.0, -1.0, 1.0, -1.0, -1.0, 1.0]	Transport reactions
Muscle_MAR05766		ENSG00000103064	Transport reactions	Muscle_MAM01369e + Muscle_MAM02184c + Muscle_MAM02519e => Muscle_MAM01369c + Muscle_MAM02184e + Muscle_MAM02519c	asparagine + isoleucine + Na+ => asparagine + isoleucine + Na+	0	1000	['Muscle_MAM01369c', 'Muscle_MAM01369e', 'Muscle_MAM02184c', 'Muscle_MAM02184e', 'Muscle_MAM02519c', 'Muscle_MAM02519e']	[1.0, -1.0, -1.0, 1.0, 1.0, -1.0]	Transport reactions
Muscle_MAR05769		ENSG00000103064	Transport reactions	Muscle_MAM01975c + Muscle_MAM02519e + Muscle_MAM03135e => Muscle_MAM01975e + Muscle_MAM02519c + Muscle_MAM03135c	glutamine + Na+ + valine => glutamine + Na+ + valine	0	1000	['Muscle_MAM01975c', 'Muscle_MAM01975e', 'Muscle_MAM02519c', 'Muscle_MAM02519e', 'Muscle_MAM03135c', 'Muscle_MAM03135e']	[-1.0, 1.0, 1.0, -1.0, 1.0, -1.0]	Transport reactions
Muscle_MAR05770		ENSG00000103064	Transport reactions	Muscle_MAM02519e + Muscle_MAM02896c + Muscle_MAM03135e => Muscle_MAM02519c + Muscle_MAM02896e + Muscle_MAM03135c	Na+ + serine + valine => Na+ + serine + valine	0	1000	['Muscle_MAM02519c', 'Muscle_MAM02519e', 'Muscle_MAM02896c', 'Muscle_MAM02896e', 'Muscle_MAM03135c', 'Muscle_MAM03135e']	[1.0, -1.0, -1.0, 1.0, 1.0, -1.0]	Transport reactions
Muscle_MAR05771		ENSG00000103064	Transport reactions	Muscle_MAM02471c + Muscle_MAM02519e + Muscle_MAM03135e => Muscle_MAM02471e + Muscle_MAM02519c + Muscle_MAM03135c	methionine + Na+ + valine => methionine + Na+ + valine	0	1000	['Muscle_MAM02471c', 'Muscle_MAM02471e', 'Muscle_MAM02519c', 'Muscle_MAM02519e', 'Muscle_MAM03135c', 'Muscle_MAM03135e']	[-1.0, 1.0, 1.0, -1.0, 1.0, -1.0]	Transport reactions
Muscle_MAR05772		ENSG00000103064	Transport reactions	Muscle_MAM02519e + Muscle_MAM03089c + Muscle_MAM03135e => Muscle_MAM02519c + Muscle_MAM03089e + Muscle_MAM03135c	Na+ + tryptophan + valine => Na+ + tryptophan + valine	0	1000	['Muscle_MAM02519c', 'Muscle_MAM02519e', 'Muscle_MAM03089c', 'Muscle_MAM03089e', 'Muscle_MAM03135c', 'Muscle_MAM03135e']	[1.0, -1.0, -1.0, 1.0, 1.0, -1.0]	Transport reactions
Muscle_MAR05773		ENSG00000103064	Transport reactions	Muscle_MAM02519e + Muscle_MAM02724c + Muscle_MAM03135e => Muscle_MAM02519c + Muscle_MAM02724e + Muscle_MAM03135c	Na+ + phenylalanine + valine => Na+ + phenylalanine + valine	0	1000	['Muscle_MAM02519c', 'Muscle_MAM02519e', 'Muscle_MAM02724c', 'Muscle_MAM02724e', 'Muscle_MAM03135c', 'Muscle_MAM03135e']	[1.0, -1.0, -1.0, 1.0, 1.0, -1.0]	Transport reactions
Muscle_MAR05774		ENSG00000103064	Transport reactions	Muscle_MAM02519e + Muscle_MAM03101c + Muscle_MAM03135e => Muscle_MAM02519c + Muscle_MAM03101e + Muscle_MAM03135c	Na+ + tyrosine + valine => Na+ + tyrosine + valine	0	1000	['Muscle_MAM02519c', 'Muscle_MAM02519e', 'Muscle_MAM03101c', 'Muscle_MAM03101e', 'Muscle_MAM03135c', 'Muscle_MAM03135e']	[1.0, -1.0, -1.0, 1.0, 1.0, -1.0]	Transport reactions
Muscle_MAR05775		ENSG00000103064	Transport reactions	Muscle_MAM01628c + Muscle_MAM02519e + Muscle_MAM03135e => Muscle_MAM01628e + Muscle_MAM02519c + Muscle_MAM03135c	cysteine + Na+ + valine => cysteine + Na+ + valine	0	1000	['Muscle_MAM01628c', 'Muscle_MAM01628e', 'Muscle_MAM02519c', 'Muscle_MAM02519e', 'Muscle_MAM03135c', 'Muscle_MAM03135e']	[-1.0, 1.0, 1.0, -1.0, 1.0, -1.0]	Transport reactions
Muscle_MAR05777		ENSG00000103064	Transport reactions	Muscle_MAM02519e + Muscle_MAM02770c + Muscle_MAM03135e => Muscle_MAM02519c + Muscle_MAM02770e + Muscle_MAM03135c	Na+ + proline + valine => Na+ + proline + valine	0	1000	['Muscle_MAM02519c', 'Muscle_MAM02519e', 'Muscle_MAM02770c', 'Muscle_MAM02770e', 'Muscle_MAM03135c', 'Muscle_MAM03135e']	[1.0, -1.0, -1.0, 1.0, 1.0, -1.0]	Transport reactions
Muscle_MAR05778		ENSG00000103064	Transport reactions	Muscle_MAM01369c + Muscle_MAM02519e + Muscle_MAM03135e => Muscle_MAM01369e + Muscle_MAM02519c + Muscle_MAM03135c	asparagine + Na+ + valine => asparagine + Na+ + valine	0	1000	['Muscle_MAM01369c', 'Muscle_MAM01369e', 'Muscle_MAM02519c', 'Muscle_MAM02519e', 'Muscle_MAM03135c', 'Muscle_MAM03135e']	[-1.0, 1.0, 1.0, -1.0, 1.0, -1.0]	Transport reactions
Muscle_MAR05779		ENSG00000103064	Transport reactions	Muscle_MAM02519e + Muscle_MAM02993c + Muscle_MAM03135e => Muscle_MAM02519c + Muscle_MAM02993e + Muscle_MAM03135c	Na+ + threonine + valine => Na+ + threonine + valine	0	1000	['Muscle_MAM02519c', 'Muscle_MAM02519e', 'Muscle_MAM02993c', 'Muscle_MAM02993e', 'Muscle_MAM03135c', 'Muscle_MAM03135e']	[1.0, -1.0, -1.0, 1.0, 1.0, -1.0]	Transport reactions
Muscle_MAR05786		ENSG00000103064	Transport reactions	Muscle_MAM02471c + Muscle_MAM02519e + Muscle_MAM02993e => Muscle_MAM02471e + Muscle_MAM02519c + Muscle_MAM02993c	methionine + Na+ + threonine => methionine + Na+ + threonine	0	1000	['Muscle_MAM02471c', 'Muscle_MAM02471e', 'Muscle_MAM02519c', 'Muscle_MAM02519e', 'Muscle_MAM02993c', 'Muscle_MAM02993e']	[-1.0, 1.0, 1.0, -1.0, 1.0, -1.0]	Transport reactions
Muscle_MAR05787		ENSG00000103064	Transport reactions	Muscle_MAM02519e + Muscle_MAM02993e + Muscle_MAM03089c => Muscle_MAM02519c + Muscle_MAM02993c + Muscle_MAM03089e	Na+ + threonine + tryptophan => Na+ + threonine + tryptophan	0	1000	['Muscle_MAM02519c', 'Muscle_MAM02519e', 'Muscle_MAM02993c', 'Muscle_MAM02993e', 'Muscle_MAM03089c', 'Muscle_MAM03089e']	[1.0, -1.0, 1.0, -1.0, -1.0, 1.0]	Transport reactions
Muscle_MAR05789		ENSG00000103064	Transport reactions	Muscle_MAM02519e + Muscle_MAM02993e + Muscle_MAM03101c => Muscle_MAM02519c + Muscle_MAM02993c + Muscle_MAM03101e	Na+ + threonine + tyrosine => Na+ + threonine + tyrosine	0	1000	['Muscle_MAM02519c', 'Muscle_MAM02519e', 'Muscle_MAM02993c', 'Muscle_MAM02993e', 'Muscle_MAM03101c', 'Muscle_MAM03101e']	[1.0, -1.0, 1.0, -1.0, -1.0, 1.0]	Transport reactions
Muscle_MAR05792		ENSG00000103064	Transport reactions	Muscle_MAM02519e + Muscle_MAM02770c + Muscle_MAM02993e => Muscle_MAM02519c + Muscle_MAM02770e + Muscle_MAM02993c	Na+ + proline + threonine => Na+ + proline + threonine	0	1000	['Muscle_MAM02519c', 'Muscle_MAM02519e', 'Muscle_MAM02770c', 'Muscle_MAM02770e', 'Muscle_MAM02993c', 'Muscle_MAM02993e']	[1.0, -1.0, -1.0, 1.0, 1.0, -1.0]	Transport reactions
Muscle_MAR05794		ENSG00000103064	Transport reactions	Muscle_MAM02519e + Muscle_MAM02993e + Muscle_MAM03135c => Muscle_MAM02519c + Muscle_MAM02993c + Muscle_MAM03135e	Na+ + threonine + valine => Na+ + threonine + valine	0	1000	['Muscle_MAM02519c', 'Muscle_MAM02519e', 'Muscle_MAM02993c', 'Muscle_MAM02993e', 'Muscle_MAM03135c', 'Muscle_MAM03135e']	[1.0, -1.0, 1.0, -1.0, -1.0, 1.0]	Transport reactions
Muscle_MAR05813		ENSG00000103064	Transport reactions	Muscle_MAM01307c + Muscle_MAM02184e + Muscle_MAM02519e => Muscle_MAM01307e + Muscle_MAM02184c + Muscle_MAM02519c	alanine + isoleucine + Na+ => alanine + isoleucine + Na+	0	1000	['Muscle_MAM01307c', 'Muscle_MAM01307e', 'Muscle_MAM02184c', 'Muscle_MAM02184e', 'Muscle_MAM02519c', 'Muscle_MAM02519e']	[-1.0, 1.0, 1.0, -1.0, 1.0, -1.0]	Transport reactions
Muscle_MAR05815		ENSG00000103064	Transport reactions	Muscle_MAM02184e + Muscle_MAM02519e + Muscle_MAM02896c => Muscle_MAM02184c + Muscle_MAM02519c + Muscle_MAM02896e	isoleucine + Na+ + serine => isoleucine + Na+ + serine	0	1000	['Muscle_MAM02184c', 'Muscle_MAM02184e', 'Muscle_MAM02519c', 'Muscle_MAM02519e', 'Muscle_MAM02896c', 'Muscle_MAM02896e']	[1.0, -1.0, 1.0, -1.0, -1.0, 1.0]	Transport reactions
Muscle_MAR05816		ENSG00000103064	Transport reactions	Muscle_MAM02184e + Muscle_MAM02471c + Muscle_MAM02519e => Muscle_MAM02184c + Muscle_MAM02471e + Muscle_MAM02519c	isoleucine + methionine + Na+ => isoleucine + methionine + Na+	0	1000	['Muscle_MAM02184c', 'Muscle_MAM02184e', 'Muscle_MAM02471c', 'Muscle_MAM02471e', 'Muscle_MAM02519c', 'Muscle_MAM02519e']	[1.0, -1.0, -1.0, 1.0, 1.0, -1.0]	Transport reactions
Muscle_MAR05818		ENSG00000103064	Transport reactions	Muscle_MAM02184e + Muscle_MAM02519e + Muscle_MAM02724c => Muscle_MAM02184c + Muscle_MAM02519c + Muscle_MAM02724e	isoleucine + Na+ + phenylalanine => isoleucine + Na+ + phenylalanine	0	1000	['Muscle_MAM02184c', 'Muscle_MAM02184e', 'Muscle_MAM02519c', 'Muscle_MAM02519e', 'Muscle_MAM02724c', 'Muscle_MAM02724e']	[1.0, -1.0, 1.0, -1.0, -1.0, 1.0]	Transport reactions
Muscle_MAR05821		ENSG00000103064	Transport reactions	Muscle_MAM02184e + Muscle_MAM02360c + Muscle_MAM02519e => Muscle_MAM02184c + Muscle_MAM02360e + Muscle_MAM02519c	isoleucine + leucine + Na+ => isoleucine + leucine + Na+	0	1000	['Muscle_MAM02184c', 'Muscle_MAM02184e', 'Muscle_MAM02360c', 'Muscle_MAM02360e', 'Muscle_MAM02519c', 'Muscle_MAM02519e']	[1.0, -1.0, -1.0, 1.0, 1.0, -1.0]	Transport reactions
Muscle_MAR05822		ENSG00000103064	Transport reactions	Muscle_MAM02184e + Muscle_MAM02519e + Muscle_MAM02770c => Muscle_MAM02184c + Muscle_MAM02519c + Muscle_MAM02770e	isoleucine + Na+ + proline => isoleucine + Na+ + proline	0	1000	['Muscle_MAM02184c', 'Muscle_MAM02184e', 'Muscle_MAM02519c', 'Muscle_MAM02519e', 'Muscle_MAM02770c', 'Muscle_MAM02770e']	[1.0, -1.0, 1.0, -1.0, -1.0, 1.0]	Transport reactions
Muscle_MAR05824		ENSG00000103064	Transport reactions	Muscle_MAM02184e + Muscle_MAM02519e + Muscle_MAM03135c => Muscle_MAM02184c + Muscle_MAM02519c + Muscle_MAM03135e	isoleucine + Na+ + valine => isoleucine + Na+ + valine	0	1000	['Muscle_MAM02184c', 'Muscle_MAM02184e', 'Muscle_MAM02519c', 'Muscle_MAM02519e', 'Muscle_MAM03135c', 'Muscle_MAM03135e']	[1.0, -1.0, 1.0, -1.0, -1.0, 1.0]	Transport reactions
Muscle_MAR05825		ENSG00000103064	Transport reactions	Muscle_MAM02184e + Muscle_MAM02519e + Muscle_MAM02993c => Muscle_MAM02184c + Muscle_MAM02519c + Muscle_MAM02993e	isoleucine + Na+ + threonine => isoleucine + Na+ + threonine	0	1000	['Muscle_MAM02184c', 'Muscle_MAM02184e', 'Muscle_MAM02519c', 'Muscle_MAM02519e', 'Muscle_MAM02993c', 'Muscle_MAM02993e']	[1.0, -1.0, 1.0, -1.0, -1.0, 1.0]	Transport reactions
Muscle_MAR05831		ENSG00000103064	Transport reactions	Muscle_MAM01588c + Muscle_MAM01986e + Muscle_MAM02519e => Muscle_MAM01588e + Muscle_MAM01986c + Muscle_MAM02519c	citrulline + glycine + Na+ => citrulline + glycine + Na+	0	1000	['Muscle_MAM01588c', 'Muscle_MAM01588e', 'Muscle_MAM01986c', 'Muscle_MAM01986e', 'Muscle_MAM02519c', 'Muscle_MAM02519e']	[-1.0, 1.0, 1.0, -1.0, 1.0, -1.0]	Transport reactions
Muscle_MAR05856		ENSG00000103064	Transport reactions	Muscle_MAM01588c + Muscle_MAM02519e + Muscle_MAM03089e => Muscle_MAM01588e + Muscle_MAM02519c + Muscle_MAM03089c	citrulline + Na+ + tryptophan => citrulline + Na+ + tryptophan	0	1000	['Muscle_MAM01588c', 'Muscle_MAM01588e', 'Muscle_MAM02519c', 'Muscle_MAM02519e', 'Muscle_MAM03089c', 'Muscle_MAM03089e']	[-1.0, 1.0, 1.0, -1.0, 1.0, -1.0]	Transport reactions
Muscle_MAR05876		ENSG00000103064	Transport reactions	Muscle_MAM01588c + Muscle_MAM02360e + Muscle_MAM02519e => Muscle_MAM01588e + Muscle_MAM02360c + Muscle_MAM02519c	citrulline + leucine + Na+ => citrulline + leucine + Na+	0	1000	['Muscle_MAM01588c', 'Muscle_MAM01588e', 'Muscle_MAM02360c', 'Muscle_MAM02360e', 'Muscle_MAM02519c', 'Muscle_MAM02519e']	[-1.0, 1.0, 1.0, -1.0, 1.0, -1.0]	Transport reactions
Muscle_MAR05886		ENSG00000103064	Transport reactions	Muscle_MAM01369e + Muscle_MAM01588c + Muscle_MAM02519e => Muscle_MAM01369c + Muscle_MAM01588e + Muscle_MAM02519c	asparagine + citrulline + Na+ => asparagine + citrulline + Na+	0	1000	['Muscle_MAM01369c', 'Muscle_MAM01369e', 'Muscle_MAM01588c', 'Muscle_MAM01588e', 'Muscle_MAM02519c', 'Muscle_MAM02519e']	[1.0, -1.0, -1.0, 1.0, 1.0, -1.0]	Transport reactions
Muscle_MAR05891		ENSG00000103064	Transport reactions	Muscle_MAM01588c + Muscle_MAM02519e + Muscle_MAM03135e => Muscle_MAM01588e + Muscle_MAM02519c + Muscle_MAM03135c	citrulline + Na+ + valine => citrulline + Na+ + valine	0	1000	['Muscle_MAM01588c', 'Muscle_MAM01588e', 'Muscle_MAM02519c', 'Muscle_MAM02519e', 'Muscle_MAM03135c', 'Muscle_MAM03135e']	[-1.0, 1.0, 1.0, -1.0, 1.0, -1.0]	Transport reactions
Muscle_MAR05996		ENSG00000103064 or ENSG00000158296	Transport reactions	Muscle_MAM01587e + 3.0 Muscle_MAM02519e => Muscle_MAM01587c + 3.0 Muscle_MAM02519c	citrate + 3.0 Na+ => citrate + 3.0 Na+	0	1000	['Muscle_MAM01587c', 'Muscle_MAM01587e', 'Muscle_MAM02519c', 'Muscle_MAM02519e']	[1.0, -1.0, 3.0, -3.0]	Transport reactions
Muscle_MAR06289		ENSG00000100075	Transport reactions	Muscle_MAM01306m + Muscle_MAM02039c + Muscle_MAM02183c => Muscle_MAM01306c + Muscle_MAM02039m + Muscle_MAM02183m	AKG + H+ + isocitrate => AKG + H+ + isocitrate	0	1000	['Muscle_MAM01306c', 'Muscle_MAM01306m', 'Muscle_MAM02039c', 'Muscle_MAM02039m', 'Muscle_MAM02183c', 'Muscle_MAM02183m']	[1.0, -1.0, -1.0, 1.0, -1.0, 1.0]	Transport reactions
Muscle_MAR06781			Transport reactions	Muscle_MAM01005c + Muscle_MAM02039c <=> Muscle_MAM01005m + Muscle_MAM02039m	4-hydroxyphenylpyruvate + H+ <=> 4-hydroxyphenylpyruvate + H+	-1000	1000	['Muscle_MAM01005c', 'Muscle_MAM01005m', 'Muscle_MAM02039c', 'Muscle_MAM02039m']	[-1.0, 1.0, -1.0, 1.0]	Transport reactions
