ID	Name	Formula	Charge	Compartment
MAM02524csf	N-acetyl-D-mannosamine	C8H15NO6	0.0	csf
MAM01155csf	6-[(1S,2R)-1,2-dihydroxy-3-triphosphooxypropyl]-7,8-dihydropterin	C9H12N5O13P3	-4.0	csf
MAM01752csf	dTMP	C10H13N2O8P	-2.0	csf
MAM01753csf	dTTP	C10H13N2O14P3	-4.0	csf
MAM02042csf	H2S	HS	-1.0	csf
MAM01704csf	dihydroneopterin	C9H13N5O4	0.0	csf
MAM01913csf	galactosylglycerol	C9H18O8	0.0	csf
MAM03127csf	uroporphyrinogen I	C40H36N4O16	-8.0	csf
MAM01605csf	coproporphyrinogen I	C36H40N4O8	-4.0	csf
MAM02659csf	orotate	C5H3N2O4	-1.0	csf
MAM02814csf	pyridoxal-phosphate	C8H8NO6P	-2.0	csf
MAM02949csf	sulfite	O3S	-2.0	csf
MAM02926csf	spermine	C10H30N4	4.0	csf
MAM02795csf	prostaglandin I2	C20H31O5	-1.0	csf
MAM01588csf	citrulline	C6H13N3O3	0.0	csf
MAM01435csf	chenodiol	C24H39O4	-1.0	csf
MAM02966csf	tauroursodeoxycholate	C26H45NO6S	0.0	csf
MAM02004csf	glycoursodeoxycholate	C26H43NO5	0.0	csf
MAM02950csf	sulfochenodeoxycholate	C24H38O7S	-2.0	csf
MAM03129csf	ursodeoxycholate	C24H39O4	-1.0	csf
MAM02787csf	prostaglandin E3	C20H29O5	-1.0	csf
MAM02445csf	maltodecaose	C60H102O51	0.0	csf
MAM02448csf	maltononaose	C54H92O46	0.0	csf
MAM00570csf	2,3-cyclic-UMP	C9H10N2O8P	-1.0	csf
MAM00921csf	3-UMP	C9H11N2O9P	-2.0	csf
MAM02318csf	kinetensin	C56H87N17O11	2.0	csf
MAM02316csf	kinetensin 1-8	C50H76N16O10	2.0	csf
MAM01430csf	ceramide pool	C18H36NO2RCO	0.0	csf
MAM01315csf	alloxan	C4N2O4	-2.0	csf
MAM01583csf	cis-erucic acid	C22H41O2	-1.0	csf
MAM03715csf	Leucylleucine	C12H24N2O3	0.0	csf
MAM02964csf	taurodeoxycholate	C26H44NO6S	-1.0	csf
MAM01828csf	FMN	C17H19N4O9P	-2.0	csf
MAM03103csf	ubiquinone	C59H90O4	0.0	csf
MAM01005csf	4-hydroxyphenylpyruvate	C9H7O4	-1.0	csf
MAM00824csf	3-methyl-2-oxobutyrate	C5H7O3	-1.0	csf
MAM00669csf	2-oxo-3-methylvalerate	C6H9O3	-1.0	csf
MAM01013csf	4-methyl-2-oxopentanoate	C6H9O3	-1.0	csf
MAM01127csf	5-oxoproline	C5H6NO3	-1.0	csf
MAM02871csf	SAH	C14H20N6O5S	0.0	csf
MAM01304csf	AICAR	C9H13N4O8P	-2.0	csf
MAM01342csf	anthranilate	C7H6NO2	-1.0	csf
MAM02384csf	L-iduronic acid	C6H9O7	-1.0	csf
MAM01103csf	5-hydroxyindoleacetate	C10H8NO3	-1.0	csf
MAM00923csf	3-ureidopropionate	C4H7N2O3	-1.0	csf
MAM02738csf	phosphocholine	C5H13NO4P	-1.0	csf
MAM01621csf	creatinine	C4H7N3O	0.0	csf
MAM02349csf	L-cystathionine	C7H14N2O4S	0.0	csf
MAM01644csf	dCMP	C9H12N3O7P	-2.0	csf
MAM01798csf	ethanolamine-phosphate	C2H7NO4P	-1.0	csf
MAM02912csf	sn-glycerol-3-PC	C8H20NO6P	0.0	csf
MAM02036csf	guanidinoacetate	C3H7N3O2	0.0	csf
MAM02133csf	homocysteine	C4H9NO2S	0.0	csf
MAM02183csf	isocitrate	C6H5O7	-3.0	csf
MAM00990csf	4-hydroxy-2-quinolinecarboxylic acid	C10H6NO3	-1.0	csf
MAM02319csf	kynurenine	C10H12N2O3	0.0	csf
MAM02822csf	quinolinate	C7H3NO4	-2.0	csf
MAM00775csf	3-hydroxyanthranilate	C7H7NO3	0.0	csf
MAM03109csf	UDP-glucuronate	C15H19N2O18P2	-3.0	csf
MAM00788csf	3-hydroxy-L-kynurenine	C10H12N2O4	0.0	csf
MAM02660csf	orotidine-5-phosphate	C10H10N2O11P	-3.0	csf
MAM02634csf	O-acetylcarnitine	C9H17NO4	0.0	csf
MAM02657csf	O-propanoylcarnitine	C10H19NO4	0.0	csf
MAM02940csf	stearoylcarnitine	C25H49NO4	0.0	csf
MAM00309csf	12(S)-HPETE	C20H31O4	-1.0	csf
MAM00670csf	2-oxoadipate	C6H6O5	-2.0	csf
MAM01004csf	4-hydroxyphenyllactate	C9H9O4	-1.0	csf
MAM00784csf	3-hydroxyisobutyrate	C4H7O3	-1.0	csf
MAM02142csf	hydracrylate	C3H5O3	-1.0	csf
MAM00922csf	3-ureidoisobutyrate	C5H9N2O3	-1.0	csf
MAM00952csf	4-acetamidobutanoate	C6H10NO3	-1.0	csf
MAM01705csf	dihydrothymine	C5H8N2O2	0.0	csf
MAM01052csf	5,6-Dihydrouracil	C4H6N2O2	0.0	csf
MAM01042csf	5(S)-HPETE	C20H31O4	-1.0	csf
MAM02805csf	provitamin D3	C27H44O	0.0	csf
MAM02877csf	SAM	C15H23N6O5S	1.0	csf
MAM00169csf	(S)-2-aminobutanoate	C4H9NO2	0.0	csf
MAM02540csf	N-acetylmethionine	C7H12NO3S	-1.0	csf
MAM02395csf	lipoxin A4	C20H31O5	-1.0	csf
MAM01335csf	anandamide	C22H37NO2	0.0	csf
MAM00366csf	14,15-EET	C20H31O3	-1.0	csf
MAM01216csf	9(10)-EpOME	C18H31O3	-1.0	csf
MAM01168csf	6-oxo-prostaglandin F1alpha	C20H33O6	-1.0	csf
MAM01392csf	beta-hydroxy-beta-methylbutyrate	C5H9O3	-1.0	csf
MAM00830csf	3-O-methyldopa	C10H13NO4	0.0	csf
MAM03569csf	Cis,Cis-11,14-Eicosadienoic Acid	C20H35O2	-1.0	csf
MAM00365csf	14,15-DiHETE	C20H31O4	-1.0	csf
MAM00126csf	(9E)-octadecenoylcarnitine	C25H47NO4	0.0	csf
MAM02574csf	N-formimino-L-glutamate	C6H8N2O4	-2.0	csf
MAM02479csf	methylmalonate	C4H4O4	-2.0	csf
MAM02135csf	homogentisate	C8H7O4	-1.0	csf
MAM02122csf	hexanoyl-CoA	C27H42N7O17P3S	-4.0	csf
MAM00585csf	20-COOH-LTB4	C20H28O6	-2.0	csf
MAM00599csf	20-OH-LTB4	C20H31O5	-1.0	csf
MAM02343csf	lathosterol	C27H46O	0.0	csf
MAM00167csf	(R)-mevalonate	C6H11O4	-1.0	csf
MAM02532csf	N-acetyl-L-aspartate	C6H7NO5	-2.0	csf
MAM02497csf	N-(omega)-hydroxyarginine	C6H15N4O3	1.0	csf
MAM03954csf	Suberic Acid	C8H12O4	-2.0	csf
MAM02974csf	tetradecenoylcarnitine(5)	C21H39NO4	0.0	csf
MAM01788csf	estriol	C18H24O3	0.0	csf
MAM00821csf	3-methoxytyramine	C9H14NO2	1.0	csf
MAM01074csf	5-aminolevulinate	C5H9NO3	0.0	csf
MAM01313csf	allantoin	C4H6N4O3	0.0	csf
MAM01584csf	cis-gondoic acid	C20H37O2	-1.0	csf
MAM02344csf	lauric acid	C12H23O2	-1.0	csf
MAM01982csf	glycerate	C3H5O4	-1.0	csf
MAM01998csf	glycolate	C2H3O3	-1.0	csf
MAM02350csf	L-cysteate	C3H6NO5S	-1.0	csf
MAM02633csf	OAA	C4H2O5	-2.0	csf
MAM02720csf	phenylacetate	C8H7O2	-1.0	csf
MAM00916csf	3-phosphoserine	C3H6NO6P	-2.0	csf
MAM00128csf	(9E)-tetradecenoic acid	C14H25O2	-1.0	csf
MAM02622csf	normetanephrine	C9H14NO3	1.0	csf
MAM02407csf	L-metanephrine	C10H16NO3	1.0	csf
MAM02832csf	retinal	C20H28O	0.0	csf
MAM02451csf	maltotetraose	C24H42O21	0.0	csf
MAM03896csf	L-Prolinylglycine	C7H12N2O3	0.0	csf
MAM01698csf	dihydrobiopterin	C9H13N5O3	0.0	csf
MAM02978csf	tetrahydrobiopterin	C9H15N5O3	0.0	csf
MAM02137csf	homovanillate	C9H9O4	-1.0	csf
MAM01801csf	F1alpha	C22H37N2O15X	0.0	csf
MAM02525csf	N-acetylgalactosamine	C8H15NO6	0.0	csf
MAM02543csf	N-acetylneuraminate	C11H18NO9	-1.0	csf
MAM01580csf	cis-aconitate	C6H3O6	-3.0	csf
MAM01991csf	glycogenin G4G4	C1827H2805N455O568S14	0.0	csf
MAM00671csf	2-oxobutyrate	C4H5O3	-1.0	csf
MAM01683csf	D-gluconic acid	C6H11O7	-1.0	csf
MAM01253csf	acetoacetate	C4H5O3	-1.0	csf
MAM01280csf	adenosine	C10H13N5O4	0.0	csf
MAM01306csf	AKG	C5H4O5	-2.0	csf
MAM01369csf	asparagine	C4H8N2O3	0.0	csf
MAM01370csf	aspartate	C4H6NO4	-1.0	csf
MAM01410csf	butyrate	C4H7O2	-1.0	csf
MAM01626csf	cys-gly	C5H10N2O3S	0.0	csf
MAM01596csf	CO2	CO2	0.0	csf
MAM01630csf	cytidine	C9H13N3O5	0.0	csf
MAM01666csf	deoxyadenosine	C10H13N5O3	0.0	csf
MAM01668csf	deoxycytidine	C9H13N3O4	0.0	csf
MAM01673csf	deoxyuridine	C9H12N2O5	0.0	csf
MAM01821csf	Fe2+	Fe	2.0	csf
MAM01862csf	fumarate	C4H2O4	-2.0	csf
MAM01910csf	galactose	C6H12O6	0.0	csf
MAM01974csf	glutamate	C5H8NO4	-1.0	csf
MAM03630csf	Glycylproline	C7H12N2O3	0.0	csf
MAM02039csf	H+	H	1.0	csf
MAM02040csf	H2O	H2O	0.0	csf
MAM02184csf	isoleucine	C6H13NO2	0.0	csf
MAM02170csf	inosine	C10H12N4O5	0.0	csf
MAM02200csf	K+	K	1.0	csf
MAM02403csf	L-lactate	C3H5O3	-1.0	csf
MAM02360csf	leucine	C6H13NO2	0.0	csf
MAM02426csf	lysine	C6H15N2O2	1.0	csf
MAM02439csf	malate	C4H4O5	-2.0	csf
MAM02471csf	methionine	C5H11NO2S	0.0	csf
MAM02519csf	Na+	Na	1.0	csf
MAM02588csf	nitrite	NO2	-1.0	csf
MAM02630csf	O2	O2	0.0	csf
MAM02658csf	ornithine	C5H13N2O2	1.0	csf
MAM02751csf	Pi	HO4P	-2.0	csf
MAM02770csf	proline	C5H9NO2	0.0	csf
MAM02842csf	riboflavin	C17H20N4O6	0.0	csf
MAM02896csf	serine	C3H7NO3	0.0	csf
MAM02946csf	sulfate	O4S	-2.0	csf
MAM02943csf	succinate	C4H4O4	-2.0	csf
MAM02996csf	thymidine	C10H14N2O5	0.0	csf
MAM03121csf	urea	CH4N2O	0.0	csf
MAM03123csf	uridine	C9H12N2O6	0.0	csf
MAM03135csf	valine	C5H11NO2	0.0	csf
MAM02680csf	pantothenate	C9H16NO5	-1.0	csf
MAM01986csf	glycine	C2H5NO2	0.0	csf
MAM01628csf	cysteine	C3H7NO2S	0.0	csf
MAM01307csf	alanine	C3H7NO2	0.0	csf
MAM02125csf	histidine	C6H9N3O2	0.0	csf
MAM02993csf	threonine	C4H9NO3	0.0	csf
MAM01975csf	glutamine	C5H10N2O3	0.0	csf
MAM02724csf	phenylalanine	C9H11NO2	0.0	csf
MAM03101csf	tyrosine	C9H11NO3	0.0	csf
MAM01365csf	arginine	C6H15N4O2	1.0	csf
MAM01833csf	formate	CH1O2	-1.0	csf
MAM02586csf	nicotinate	C6H4NO2	-1.0	csf
MAM02169csf	indoleacetate	C10H8NO2	-1.0	csf
MAM02579csf	NH4+	H4N	1.0	csf
MAM01252csf	acetate	C2H3O2	-1.0	csf
MAM01587csf	citrate	C6H5O7	-3.0	csf
MAM01632csf	cytosine	C4H5N3O	0.0	csf
MAM01672csf	deoxyribose	C5H10O4	0.0	csf
MAM01797csf	ethanolamine	C2H8NO	1.0	csf
MAM01830csf	folate	C19H18N7O6	-1.0	csf
MAM01840csf	fructose	C6H12O6	0.0	csf
MAM01909csf	galactitol	C6H14O6	0.0	csf
MAM01973csf	glucuronate	C6H9O7	-1.0	csf
MAM01983csf	glycerol	C3H8O3	0.0	csf
MAM02159csf	hypoxanthine	C5H4N4O	0.0	csf
MAM02450csf	maltose	C12H22O11	0.0	csf
MAM02453csf	mannose	C6H12O6	0.0	csf
MAM02812csf	putrescine	C4H14N2	2.0	csf
MAM02843csf	ribose	C5H10O5	0.0	csf
MAM02923csf	spermidine	C7H22N3	3.0	csf
MAM02982csf	thiamin	C12H17N4OS	1.0	csf
MAM03089csf	tryptophan	C11H12N2O2	0.0	csf
MAM03118csf	uracil	C4H4N2O2	0.0	csf
MAM03148csf	xanthine	C5H4N4O2	0.0	csf
MAM01758csf	D-xylose	C5H10O5	0.0	csf
MAM02817csf	pyridoxine	C8H11NO3	0.0	csf
MAM00995csf	4-hydroxybenzoate	C7H5O3	-1.0	csf
MAM00729csf	3,4-dihydroxyphenylacetate	C8H7O4	-1.0	csf
MAM02772csf	propanoate	C3H5O2	-1.0	csf
MAM02337csf	L-arabinose	C5H10O5	0.0	csf
MAM01962csf	glucosamine	C6H14NO5	1.0	csf
MAM02819csf	pyruvate	C3H3O3	-1.0	csf
MAM03039csf	trehalose	C12H22O11	0.0	csf
MAM01401csf	biotin	C10H15N2O3S	-1.0	csf
MAM01279csf	adenine	C5H5N5	0.0	csf
MAM01796csf	ethanol	C2H6O	0.0	csf
MAM01249csf	acetaldehyde	C2H4O	0.0	csf
MAM02049csf	heme	C34H30FeN4O4	-2.0	csf
MAM02037csf	guanine	C5H5N5O	0.0	csf
MAM00970csf	4-aminobutyrate	C4H9NO2	0.0	csf
MAM02961csf	taurine	C2H7NO3S	0.0	csf
MAM02725csf	phenylpyruvate	C9H7O3	-1.0	csf
MAM00654csf	2-hydroxyphenylacetate	C8H7O3	-1.0	csf
MAM03136csf	vanillylmandelate	C9H9O5	-1.0	csf
MAM02007csf	glyoxalate	C2H1O3	-1.0	csf
MAM00664csf	2-methylbutyrylglycine	C7H12NO3	-1.0	csf
MAM00825csf	3-methylcrotonoylglycine	C7H10NO3	-1.0	csf
MAM02190csf	isovalerylglycine	C7H12NO3	-1.0	csf
MAM03176csf	2-Hydroxy-3-Methyl-Valerate	C6H11O3	-1.0	csf
MAM03186csf	2-Hydroxy-Isovalerate	C5H9O3	-1.0	csf
MAM03190csf	2-Methyl-3-Hydroxy-Valerate	C6H11O3	-1.0	csf
MAM03257csf	3-Hydroxy-Glutarate	C5H6O5	-2.0	csf
MAM03568csf	Trans,Cis,Cis-2,11,14-Eicosatrienoic Acid	C20H33O2	-1.0	csf
MAM01303csf	agmatine	C5H16N4	2.0	csf
MAM00981csf	4-coumarate	C9H7O3	-1.0	csf
MAM02942csf	succinate semialdehyde	C4H5O3	-1.0	csf
MAM00324csf	12-hydroxy-arachidonate	C20H31O3	-1.0	csf
MAM00971csf	4-androstene-3,17-dione	C19H26O2	0.0	csf
MAM01660csf	dehydroepiandrosterone	C19H28O2	0.0	csf
MAM01065csf	5alpha-androstane-3alpha,17beta-diol	C19H32O2	0.0	csf
MAM02763csf	pregnenolone	C21H32O2	0.0	csf
MAM00610csf	24-hydroxycholesterol	C27H46O2	0.0	csf
MAM00623csf	26-hydroxycholesterol	C27H46O2	0.0	csf
MAM00727csf	3,4-dihydroxymandelate	C8H7O5	-1.0	csf
MAM02518csf	N8-acetylspermidine	C9H23N3O	2.0	csf
MAM01113csf	5-methoxytryptophol	C11H13NO2	0.0	csf
MAM02752csf	picolinic acid	C6H4NO2	-1.0	csf
MAM02603csf	N-methylsalsolinol	C11H16NO2	1.0	csf
MAM02875csf	salsolinol	C10H14NO2	1.0	csf
MAM03125csf	uroporphyrin I	C40H30N4O16	-8.0	csf
MAM01604csf	coproporphyrin III	C36H34N4O8	-4.0	csf
MAM02601csf	N-methylhistamine	C6H12N3	1.0	csf
MAM02756csf	porphobilinogen	C10H13N2O4	-1.0	csf
MAM02473csf	methylamine	C1H6N	1.0	csf
MAM02771csf	propane-1,2-diol	C3H8O2	0.0	csf
MAM02870csf	S-adenosylmethioninamine	C14H24N6O3S	2.0	csf
MAM02425csf	L-xylulose	C5H10O5	0.0	csf
MAM01759csf	D-xylulose	C5H10O5	0.0	csf
MAM02441csf	malonic-dialdehyde	C3H3O2	-1.0	csf
MAM02929csf	sphingosine	C18H38NO2	1.0	csf
MAM02166csf	imidazole-4-acetate	C5H5N2O2	-1.0	csf
MAM01110csf	5-hydroxytryptophol	C10H11NO2	0.0	csf
MAM01045csf	5,10-methylene-THF	C20H21N7O6	-2.0	csf
MAM02803csf	protoporphyrin	C34H32N4O4	-2.0	csf
MAM02823csf	quinonoid dihydrobiopterin	C9H13N5O3	0.0	csf
MAM02927csf	sphinganine	C18H40NO2	1.0	csf
MAM02503csf	N1-acetylspermidine	C9H23N3O	2.0	csf
MAM01220csf	9,10-hydroxyoctadec-12(Z)-enoate	C18H33O4	-1.0	csf
MAM01841csf	fructose-1,6-bisphosphate	C6H10O12P2	-4.0	csf
MAM01138csf	5-S-glutathionyl-dopamine	C18H26N4O8S	0.0	csf
MAM01154csf	6,7-dihydroxy-1,2,3,4-tetrahydroisoquinoline	C9H12NO2	1.0	csf
MAM00231csf	1,2-dehydrosalsolinol	C10H11NO2	0.0	csf
MAM01972csf	glucosylceramide pool	C24H46NO7RCO	0.0	csf
MAM02750csf	PI pool	C11H16O13PR2	-1.0	csf
MAM00308csf	12(S)-HHT	C17H27O3	-1.0	csf
MAM01904csf	GA1	C44H79N2O22RCO	0.0	csf
MAM03635csf	Ganglioside Gm1	C55H95N3O30RCO	-1.0	csf
MAM01965csf	glucose	C6H12O6	0.0	csf
MAM03503csf	Cholic acid-24glucuronide, CA-24G	C30H47O11	-1.0	csf
MAM03508csf	Chenodeoxycholic acid-24glucuronide, CDCA-24G	C30H47O10	-1.0	csf
MAM03509csf	Chenodeoxycholic acid-3glucuronide, CDCA-3G	C30H47O10	-1.0	csf
MAM03536csf	Deoxycholic acid-24glucuronide, CDA-24G	C30H47O10	-1.0	csf
MAM03537csf	Deoxycholic acid-3glucuronide, CDA-3G	C30H47O10	-1.0	csf
MAM03642csf	Hyocholic acid-24glucuronide, HCA-24G	C30H47O11	-1.0	csf
MAM03643csf	Hyocholic acid-6glucuronide, HCA-6G	C30H47O11	-1.0	csf
MAM03685csf	Hyocholic acid; gamma-Muricholate	C24H39O5	-1.0	csf
MAM02120csf	hexanoic acid	C6H11O2	-1.0	csf
MAM00635csf	2-arachidonoylglycerol	C23H38O4	0.0	csf
MAM01966csf	glucose-1,6-bisphosphate	C6H11O12P2	-3.0	csf
MAM01730csf	dolichol	C100H164O	0.0	csf
MAM02630a	O2	O2	0.0	a
MAM01596a	CO2	CO2	0.0	a
MAM00295fe	11-deoxycortisol	C21H30O4	0.0	fe
MAM00294fe	11-deoxycorticosterone	C21H30O3	0.0	fe
MAM00309fe	12(S)-HPETE	C20H31O4	-1.0	fe
MAM00324fe	12-hydroxy-arachidonate	C20H31O3	-1.0	fe
MAM02771fe	propane-1,2-diol	C3H8O2	0.0	fe
MAM00350fe	13-cis-retinoate	C20H27O2	-1.0	fe
MAM00353fe	13-cis-retinoyl-glucuronide	C26H35O8	-1.0	fe
MAM00248fe	1,3-diaminopropane	C3H12N2	2.0	fe
MAM00380fe	15(S)-HPETE	C20H31O4	-1.0	fe
MAM01892fe	15-Keto-Prostaglandin F2A	C20H31O5	-1.0	fe
MAM00428fe	18-hydroxy-arachidonate	C20H31O3	-1.0	fe
MAM00519fe	1-alpha,25-dihydroxyvitamin D2	C28H44O3	0.0	fe
MAM00536fe	1-methylnicotinamide	C7H9N2O	1.0	fe
MAM00605fe	21-hydroxypregnenolone	C21H32O3	0.0	fe
MAM01415fe	calcidiol	C27H44O2	0.0	fe
MAM03176fe	2-Hydroxy-3-Methyl-Valerate	C6H11O3	-1.0	fe
MAM00648fe	2-hydroxybutyrate	C4H7O3	-1.0	fe
MAM03186fe	2-Hydroxy-Isovalerate	C5H9O3	-1.0	fe
MAM03189fe	2-Methyl-3-Hydroxy-Butyrate	C5H9O3	-1.0	fe
MAM00665fe	2-methylcitrate	C7H7O7	-3.0	fe
MAM00670fe	2-oxoadipate	C6H6O5	-2.0	fe
MAM00674fe	2-phospho-D-glycerate	C3H4O7P	-3.0	fe
MAM00727fe	3,4-dihydroxymandelate	C8H7O5	-1.0	fe
MAM00730fe	3,4-dihydroxyphenylethyleneglycol	C8H10O4	0.0	fe
MAM03197fe	3,4-Dihydroxyphenylethanol	C8H10O3	0.0	fe
MAM02354fe	L-dopa	C9H11NO4	0.0	fe
MAM01004fe	4-hydroxyphenyllactate	C9H9O4	-1.0	fe
MAM01005fe	4-hydroxyphenylpyruvate	C9H7O4	-1.0	fe
MAM01433fe	cGMP	C10H11N5O7P	-1.0	fe
MAM01633fe	D-3-amino-isobutanoate	C4H9NO2	0.0	fe
MAM03206fe	3-Dehydrochenodeoxychollyc acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid	C24H37O4	-1.0	fe
MAM03207fe	3-Dehydrocholic acid; 3oxo-7alpha,12alpha-Dihydroxy-5beta-cholan-24-oic acid	C24H37O5	-1.0	fe
MAM03208fe	3-dehydro-Deoxycholate	C24H37O4	-1.0	fe
MAM03212fe	3-Hydroxy-3-Methyl-Glutarate	C6H8O5	-2.0	fe
MAM03214fe	3-Hydroxy-Adipate	C6H8O5	-2.0	fe
MAM00775fe	3-hydroxyanthranilate	C7H7NO3	0.0	fe
MAM03227fe	3-Hydroxyisovaleric Acid	C5H9O3	-1.0	fe
MAM00784fe	3-hydroxyisobutyrate	C4H7O3	-1.0	fe
MAM02142fe	hydracrylate	C3H5O3	-1.0	fe
MAM03234fe	3-(3-Hydroxy-Phenyl)Propionate Hydroxy Derivative Glucuronide	C15H16O10	-2.0	fe
MAM03245fe	3-Methyl-Glutaconate	C6H6O4	-2.0	fe
MAM03246fe	3-Methyl-Glutarate	C6H8O4	-2.0	fe
MAM03247fe	3-Methylhistidine	C7H11N3O2	0.0	fe
MAM02477fe	methylimidazoleacetic acid	C6H7N2O2	-1.0	fe
MAM00824fe	3-methyl-2-oxobutyrate	C5H7O3	-1.0	fe
MAM00821fe	3-methoxytyramine	C9H14NO2	1.0	fe
MAM03248fe	3-Methyl-Thio-Propionate	C4H8OS	0.0	fe
MAM03257fe	3-Hydroxy-Glutarate	C5H6O5	-2.0	fe
MAM03258fe	3-Hydroxy-Sebacic Acid	C10H16O5	-2.0	fe
MAM03260fe	3-Hydoxy-Suberic Acid	C8H12O5	-2.0	fe
MAM00913fe	3-phospho-D-glycerate	C3H4O7P	-3.0	fe
MAM00922fe	3-ureidoisobutyrate	C5H9N2O3	-1.0	fe
MAM00952fe	4-acetamidobutanoate	C6H10NO3	-1.0	fe
MAM00969fe	4-aminobutanal	C4H10NO	1.0	fe
MAM03270fe	4-S-Glutathionyl-5,6-Dihydroxyindoline	C18H23N4O8S	-1.0	fe
MAM03037fe	trans-4-hydroxy-L-proline	C5H9NO3	0.0	fe
MAM01013fe	4-methyl-2-oxopentanoate	C6H9O3	-1.0	fe
MAM02182fe	isocaproic-aldehyde	C6H12O	0.0	fe
MAM03277fe	4-Hydroxy-Butyrate	C4H7O3	-1.0	fe
MAM01033fe	4-pyridoxate	C8H9NO4	0.0	fe
MAM01705fe	dihydrothymine	C5H8N2O2	0.0	fe
MAM01052fe	5,6-Dihydrouracil	C4H6N2O2	0.0	fe
MAM01042fe	5(S)-HPETE	C20H31O4	-1.0	fe
MAM01069fe	5-alpha-dihydrotestosterone	C19H30O2	0.0	fe
MAM01070fe	5alpha-dihydrotestosterone-glucuronide	C25H38O8	0.0	fe
MAM01071fe	5alpha-dihydrotestosterone-sulfate	C19H29O5S	-1.0	fe
MAM01074fe	5-aminolevulinate	C5H9NO3	0.0	fe
MAM03281fe	5-S-Cysteinyldopamine	C11H17N2O4S	1.0	fe
MAM03282fe	5-S-Cysteinylglycine Dopa	C14H19N3O7S	0.0	fe
MAM03283fe	5,8,11,14,17-Eicosapentenoic Acid	C20H29O2	-1.0	fe
MAM01103fe	5-hydroxyindoleacetate	C10H8NO3	-1.0	fe
MAM01107fe	5-hydroxy-L-tryptophan	C11H12N2O3	0.0	fe
MAM01116fe	5-methylthioadenosine	C11H15N5O3S	0.0	fe
MAM01115fe	5-methyl-THF	C20H24N7O6	-1.0	fe
MAM03287fe	5-Hydroxyhexanoic Acid	C6H11O3	-1.0	fe
MAM01127fe	5-oxoproline	C5H6NO3	-1.0	fe
MAM01158fe	6beta-hydroxytestosterone	C19H28O3	0.0	fe
MAM02805fe	provitamin D3	C27H44O	0.0	fe
MAM03313fe	7-Ketolithocholate	C24H37O4	-1.0	fe
MAM03315fe	Fatty Acid 9-Cis-Retinol	C21H29O2R	0.0	fe
MAM00169fe	(S)-2-aminobutanoate	C4H9NO2	0.0	fe
MAM03151fe	xanthurenate	C10H6NO4	-1.0	fe
MAM01435fe	chenodiol	C24H39O4	-1.0	fe
MAM02540fe	N-acetylmethionine	C7H12NO3S	-1.0	fe
MAM00337fe	13(S)-HPODE	C18H31O4	-1.0	fe
MAM00650fe	2-hydroxyestrone	C18H22O3	0.0	fe
MAM00660fe	2-methoxyestrone	C19H24O3	0.0	fe
MAM00400fe	16alpha-hydroxyestrone	C18H22O3	0.0	fe
MAM00649fe	2-hydroxyestradiol-17beta	C18H24O3	0.0	fe
MAM00659fe	2-methoxyestradiol-17beta	C19H26O3	0.0	fe
MAM03125fe	uroporphyrin I	C40H30N4O16	-8.0	fe
MAM01604fe	coproporphyrin III	C36H34N4O8	-4.0	fe
MAM02396fe	lipoxin B4	C20H31O5	-1.0	fe
MAM02875fe	salsolinol	C10H14NO2	1.0	fe
MAM02752fe	picolinic acid	C6H4NO2	-1.0	fe
MAM01335fe	anandamide	C22H37NO2	0.0	fe
MAM00635fe	2-arachidonoylglycerol	C23H38O4	0.0	fe
MAM01054fe	5,6-EET	C20H31O3	-1.0	fe
MAM01209fe	8,9-EET	C20H31O3	-1.0	fe
MAM00279fe	11,12-EET	C20H31O3	-1.0	fe
MAM00366fe	14,15-EET	C20H31O3	-1.0	fe
MAM01216fe	9(10)-EpOME	C18H31O3	-1.0	fe
MAM01315fe	alloxan	C4N2O4	-2.0	fe
MAM02441fe	malonic-dialdehyde	C3H3O2	-1.0	fe
MAM01168fe	6-oxo-prostaglandin F1alpha	C20H33O6	-1.0	fe
MAM00308fe	12(S)-HHT	C17H27O3	-1.0	fe
MAM01134fe	5-S-cysteinyldopa	C12H16N2O6S	0.0	fe
MAM02534fe	N-acetyl-L-cysteine	C5H8NO3S	-1.0	fe
MAM02134fe	homocysteine-thiolactone	C4H8NOS	1.0	fe
MAM00293fe	11-dehydro-thromboxane B2	C20H31O6	-1.0	fe
MAM02531fe	N-acetyl-L-asparagine	C6H9N2O4	-1.0	fe
MAM01231fe	9-cis-retinoate	C20H27O2	-1.0	fe
MAM01110fe	5-hydroxytryptophol	C10H11NO2	0.0	fe
MAM02925fe	spermine monoaldehyde	C10H26N3O	3.0	fe
MAM02924fe	spermine dialdehyde	C10H22N2O2	2.0	fe
MAM02921fe	spermidine monoaldehyde 1	C7H18N2O	2.0	fe
MAM02922fe	spermidine monoaldehyde 2	C7H18N2O	2.0	fe
MAM02920fe	spermidine dialdehyde	C7H14NO2	1.0	fe
MAM00825fe	3-methylcrotonoylglycine	C7H10NO3	-1.0	fe
MAM01392fe	beta-hydroxy-beta-methylbutyrate	C5H9O3	-1.0	fe
MAM01154fe	6,7-dihydroxy-1,2,3,4-tetrahydroisoquinoline	C9H12NO2	1.0	fe
MAM00830fe	3-O-methyldopa	C10H13NO4	0.0	fe
MAM01584fe	cis-gondoic acid	C20H37O2	-1.0	fe
MAM02823fe	quinonoid dihydrobiopterin	C9H13N5O3	0.0	fe
