Met_id	Met_old_id	Met_name	Met_compartment	Met_charge	Met_formula
MAM02388luLI	lnlccrn[luLI]	Linoleyl carnitine	luLI	0	C25H45NO4
MAM02389luLI	lnlnca[luLI]	Alpha-Linolenic acid	luLI	-1	C18H29O2
MAM01932luLI	lnlncg[luLI]	Gamma-Linolenic acid	luLI	-1	C18H29O2
MAM02343luLI	lthstrl[luLI]	Lathosterol	luLI	0	C27H46O
MAM02407luLI	mepi[luLI]	Metanephrine	luLI	1	C10H16NO3
MAM00816luLI	mercplaccys[luLI]	3-Mercaptolactate-cysteine disulfide	luLI	-1	C6H10O5S2N
MAM03765luLI	methsucc[luLI]	Methyl-Succinate	luLI	-2	C5H6O4
MAM00167luLI	mev_R[luLI]	Mevalonic acid	luLI	-1	C6H11O4
MAM02601luLI	mhista[luLI]	1-Methylhistamine	luLI	1	C6H12N3
MAM02173luLI	mi1p_D[luLI]	Inositol phosphate	luLI	-2	C6H11O9P
MAM01045luLI	mlthf[luLI]	"""5,10-Methylene-THF"""	luLI	-2	C20H21N7O6
MAM02473luLI	mma[luLI]	Methylamine	luLI	1	C1H6N
MAM02475luLI	mthgxl[luLI]	Pyruvaldehyde	luLI	0	C3H4O2
MAM03777luLI	mvlac[luLI]	Mevalonolactone	luLI	0	C6H10O3
MAM02518luLI	n8aspmd[luLI]	N8-Acetylspermidine	luLI	2	C9H23N3O
MAM03778luLI	nacvanala[luLI]	N-Acetylvanilalanine	luLI	-1	C12H14NO5
MAM02585luLI	nicrnt[luLI]	Nicotinic acid mononucleotide	luLI	-2	C11H12NO9P
MAM02622luLI	normete_L[luLI]	Normetanephrine	luLI	1	C9H14NO3
MAM02617luLI	nrpphr[luLI]	Norepinephrine	luLI	1	C8H12NO3
MAM02620luLI	nrpphrsf[luLI]	Norepinephrine sulfate	luLI	0	C8H11NO6S
MAM02564luLI	nrvnc[luLI]	Nervonic acid	luLI	-1	C24H45O2
MAM02497luLI	nwharg[luLI]	N-(o)-Hydroxyarginine	luLI	1	C6H15N4O3
MAM02631luLI	o2s[luLI]	Superoxide	luLI	-1	O2
MAM03796luLI	oleth[luLI]	N-Oleoylethanolamine	luLI	0	C20H39NO2
MAM01740luLI	orn_D[luLI]	D-Ornithine	luLI	1	C5H13N2O2
MAM02660luLI	orot5p[luLI]	Orotidylic acid	luLI	-3	C10H10N2O11P
MAM01620luLI	pcreat[luLI]	Phosphocreatine	luLI	-2	C4H8N3O5P
MAM03857luLI	pendecaeth[luLI]	Pentadecanoyl Thanolamide (C15:0)	luLI	0	C17H35NO2
MAM02696luLI	pep[luLI]	Phosphoenolpyruvic acid	luLI	-3	C3H2O6P
MAM03862luLI	phacgly[luLI]	Phenylacetylglycine	luLI	-1	C10H10NO3
MAM02722luLI	pheacgln[luLI]	Alpha-N-Phenylacetyl-L-glutamine	luLI	0	C13H16N2O4
MAM02723luLI	pheacgly[luLI]	Phenylacetylglycine	luLI	-1	C10H10NO3
MAM02746luLI	phyt[luLI]	Phytanic acid	luLI	-1	C20H39O2
MAM03885luLI	pmeth[luLI]	Palmitoylethanolamide	luLI	0	C18H37NO2
MAM02756luLI	ppbng[luLI]	Porphobilinogen	luLI	-1	C10H13N2O4
MAM03886luLI	ppiogly[luLI]	Propionyl-Glycine	luLI	-1	C5H8NO3
MAM02803luLI	ppp9[luLI]	Protoporphyrin IX	luLI	-2	C34H32N4O4
MAM02763luLI	prgnlone[luLI]	Pregnenolone	luLI	0	C21H32O2
MAM02762luLI	prgnlones[luLI]	Pregnenolone sulfate	luLI	-1	C21H31O5S
MAM02769luLI	prgstrn[luLI]	Progesterone	luLI	0	C21H30O2
MAM03896luLI	progly[luLI]	L-Prolinylglycine	luLI	0	C7H12N2O3
MAM02783luLI	prostgd2[luLI]	Prostaglandin D2	luLI	-1	C20H31O5
MAM02785luLI	prostge1[luLI]	Prostaglandin E1	luLI	-1	C20H33O5
MAM02786luLI	prostge2[luLI]	Prostaglandin E2	luLI	-1	C20H31O5
MAM02789luLI	prostgf2[luLI]	Prostaglandin F2a	luLI	-1	C20H33O5
MAM02794luLI	prostgh2[luLI]	Prostaglandin H2	luLI	-1	C20H31O5
MAM02795luLI	prostgi2[luLI]	Prostaglandin I2	luLI	-1	C20H31O5
MAM00916luLI	pser_L[luLI]	Phosphoserine	luLI	-2	C3H6NO6P
MAM03907luLI	psyl[luLI]	Psyllium	luLI	0	C9642006H15428700O8667414
MAM02690luLI	ptdca[luLI]	Pentadecanoic acid	luLI	-1	C15H29O2
MAM02814luLI	pydx5p[luLI]	Pyridoxal 5'-phosphate	luLI	-2	C8H8NO6P
MAM03102luLI	q10h2[luLI]	QH2	luLI	0	C59H92O4
MAM02822luLI	quln[luLI]	Quinolinic acid	luLI	-2	C7H3NO4
MAM02841luLI	rbt[luLI]	Ribitol	luLI	0	C5H12O5
MAM02832luLI	retinal[luLI]	Retinal	luLI	0	C20H28O
MAM02834luLI	retinol[luLI]	Vitamin A	luLI	0	C20H30O
MAM01232luLI	retinol_9_cis[luLI]	Vitamin A	luLI	0	C20H30O
MAM00291luLI	retinol_cis_11[luLI]	11-cis-Retinol	luLI	0	C20H30O
MAM02833luLI	retn[luLI]	All-trans-retinoic acid	luLI	-1	C20H27O2
MAM02836luLI	retnglc[luLI]	Retinoyl b-glucuronide	luLI	-1	C26H35O8
MAM01651luLI	s2l2n2m2m[luLI]	De-Fuc Form Of Pa6 (Wo Peptide Linkage)	luLI	-2	C84H136N6O62
MAM02868luLI	saccrp_L[luLI]	Saccharopine	luLI	-1	C11H19N2O6
MAM03923luLI	sebacid[luLI]	Sebacic acid	luLI	-2	C10H16O4
MAM03933luLI	slfcys[luLI]	Cysteine-S-sulfate	luLI	-1	C3H8NO5S2
MAM00179luLI	sl_L[luLI]	(S)-3-Sulfonatolactate	luLI	-2	C3H4O6S
MAM02928luLI	sph1p[luLI]	Sphinganine 1-phosphate	luLI	-1	C18H39NO5P
MAM02927luLI	sphgn[luLI]	Sphinganine	luLI	1	C18H40NO2
MAM02929luLI	sphings[luLI]	Sphingosine	luLI	1	C18H38NO2
MAM02930luLI	sphs1p[luLI]	Sphingosine 1-phosphate	luLI	-1	C18H37NO5P
MAM02933luLI	sql[luLI]	Squalene	luLI	0	C30H50
MAM02897luLI	srtn[luLI]	Serotonin	luLI	1	C10H13N2O
MAM02940luLI	stcrn[luLI]	O-Octadecanoyl-R-Carnitine	luLI	0	C25H49NO4
MAM03953luLI	steeth[luLI]	Stearoylethanolamide	luLI	0	C20H41NO2
MAM02939luLI	strdnc[luLI]	Stearidonic acid	luLI	-1	C18H27O2
MAM03954luLI	subeac[luLI]	Suberic acid	luLI	-2	C8H12O4
MAM03955luLI	subgly[luLI]	Suberyl-Glycine	luLI	-2	C10H15NO5
MAM03957luLI	sucaceto[luLI]	Succinylacetone	luLI	-1	C7H9O4
MAM02942luLI	sucsal[luLI]	Succinic acid semialdehyde	luLI	-1	C4H5O3
MAM03962luLI	tca3s[luLI]	Taurocholic acid 3-sulfate	luLI	-1	C26H44NO10S2
MAM03963luLI	tcdca3s[luLI]	Taurochenodeoxycholic acid 3-sulfate	luLI	-1	C26H44NO9S2
MAM02963luLI	tchola[luLI]	Taurocholic acid	luLI	0	C26H45NO7S
MAM03965luLI	tdca3s[luLI]	Taurodeoxycholic acid 3-sulfate	luLI	-2	C26H43NO9S2
MAM02964luLI	tdechola[luLI]	Taurodeoxycholic acid	luLI	-1	C26H44NO6S
MAM03977luLI	tetdecaeth[luLI]	"""C14:0-Ethanolamide, Tetradecanoyl Ethanolamide"""	luLI	0	C16H33NO2
MAM00114luLI	tethex3[luLI]	"""6,9,12,15,18,21-Tetracosahexaenoic acid"""	luLI	-1	C24H35O2
MAM00135luLI	tetpent3[luLI]	"""9Z,12Z,15Z,18Z,21Z-Tetracosapentaenoic Acid"""	luLI	-1	C24H37O2
MAM00111luLI	tetpent6[luLI]	"""6Z,9Z,12Z,15Z,18Z-Tetracosapentaenoic Acid"""	luLI	-1	C24H37O2
MAM00132luLI	tettet6[luLI]	"""9Z,12Z,15Z,18Z-Tetracosatetraenoic Acid"""	luLI	-1	C24H39O2
MAM02978luLI	thbpt[luLI]	Tetrahydrobiopterin	luLI	0	C9H15N5O3
MAM00752luLI	thcholstoic[luLI]	"""3a,7a,12a-Trihydroxy-5b-cholestanoic acid"""	luLI	-1	C27H45O5
MAM02980luLI	thf[luLI]	Tetrahydrofolic acid	luLI	-2	C19H21N7O6
MAM02983luLI	thmmp[luLI]	Thiamine monophosphate	luLI	-1	C12H16N4O4PS
MAM02985luLI	thmtp[luLI]	Thiamine triphosphate	luLI	-3	C12H16N4O10P3S
MAM02992luLI	thrnt[luLI]	Threonic acid	luLI	-1	C4H7O5
MAM03996luLI	thyochol[luLI]	Taurohyocholate	luLI	-1	C26H44NO7S
MAM02998luLI	thyox_L[luLI]	Thyroxine	luLI	0	C15H11I4NO4
MAM03997luLI	tiggly[luLI]	Tiglyl Glycine	luLI	-1	C7H10NO3
MAM02517luLI	tmlys[luLI]	"""N6,N6,N6-Trimethyl-L-lysine"""	luLI	0	C9H20N2O2
MAM01784luLI	tmndnc[luLI]	Eicosapentaenoic acid	luLI	-1	C20H29O2
MAM04006luLI	trideceth[luLI]	Tridecanoyl Thanolamide (C13:0)	luLI	0	C15H31NO2
MAM03052luLI	triodthy[luLI]	Liothyronine	luLI	0	C15H12I3NO4
MAM03088luLI	trypta[luLI]	Tryptamine	luLI	1	C10H13N2
MAM02969luLI	tststerone[luLI]	Testosterone	luLI	0	C19H28O2
MAM02967luLI	tststeroneglc[luLI]	Testosterone glucuronide	luLI	0	C25H36O8
MAM02968luLI	tststerones[luLI]	Testosterone sulfate	luLI	-1	C19H27O5S
MAM00128luLI	ttdcea[luLI]	9E-Tetradecenoic Acid (N-C14:1)	luLI	-1	C14H25O2
MAM02974luLI	ttdcrn[luLI]	Tetradecenoylcarnitine	luLI	0	C21H41NO4
MAM04042luLI	tudca3s[luLI]	Tauroursodeoxycholic acid 3-sulfate	luLI	-1	C26H44NO9S2
MAM02994luLI	txa2[luLI]	Thromboxane A2	luLI	-1	C20H31O5
MAM02995luLI	txb2[luLI]	Thromboxane B2	luLI	-1	C20H33O6
MAM03100luLI	tymsf[luLI]	Tyramine-O-sulfate	luLI	0	C8H11NO4S
MAM04057luLI	uchol[luLI]	"""Ursocholic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholan-24-oic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholanic acid; 7beta-Hydroxyisocholic acid; 7-Epicholic acid"""	luLI	-1	C24H39O5
MAM04058luLI	udca3s[luLI]	Ursodeoxycholic acid 3-sulfate	luLI	-2	C24H38O7S
MAM03106luLI	udp[luLI]	Uridine 5'-diphosphate	luLI	-3	C9H11N2O12P2
MAM03109luLI	udpglcur[luLI]	Uridine diphosphate glucuronic acid	luLI	-3	C15H19N2O18P2
MAM03120luLI	urate[luLI]	Uric acid	luLI	0	C5H4N4O3
MAM03124luLI	urcan[luLI]	Urocanic acid	luLI	-1	C6H5N2O2
MAM01585luLI	vacc[luLI]	Vaccenic acid	luLI	-1	C18H33O2
MAM04072luLI	vanillac[luLI]	Vanil-Lactate	luLI	-1	C10H11O5
MAM00270luLI	wharachd[luLI]	20-Hydroxyeicosatetraenoic acid	luLI	-1	C20H31O3
MAM00432luLI	whtststerone[luLI]	W Hydroxytestosterone	luLI	0	C19H28O3
MAM03150luLI	xmp[luLI]	Xanthylic acid	luLI	-2	C10H11N4O9P
MAM00610luLI	xol24oh[luLI]	24-Hydroxycholesterol	luLI	0	C27H46O2
MAM00619luLI	xol25oh[luLI]	25-Hydroxycholesterol	luLI	0	C27H46O2
MAM00623luLI	xol27oh[luLI]	27-Hydroxycholesterol	luLI	0	C27H46O2
MAM01093luLI	xol7ah3[luLI]	"""3 alpha,7 alpha,26-Trihydroxy-5beta-cholestane"""	luLI	0	C27H48O3
MAM01182luLI	xol7aone[luLI]	7a-Hydroxy-cholestene-3-one	luLI	0	C27H44O2
MAM01178luLI	xoldiolone[luLI]	"""7a,12a-Dihydroxy-cholestene-3-one"""	luLI	0	C27H44O3
MAM01759luLI	xylu_D[luLI]	D-Xylulose	luLI	0	C5H10O5
MAM02425luLI	xylu_L[luLI]	L-Threo-2-pentulose	luLI	0	C5H10O5
MAM01115luLI	5mthf[luLI]	5-Methyltetrahydrofolic acid	luLI	-1	C20H24N7O6
MAM01002luSI	4hoxpacd[luSI]	4-Hydroxyphenylacetaldehyde	luSI	0	C8H8O2
MAM01002luLI	4hoxpacd[luLI]	4-Hydroxyphenylacetaldehyde	luLI	0	C8H8O2
MAM01002fe	4hoxpacd[fe]	4-Hydroxyphenylacetaldehyde	fe	0	C8H8O2
MAM02440luSI	HC00319[luSI]	Malonic acid	luSI	-2	C3H2O4
MAM02440luLI	HC00319[luLI]	Malonic acid	luLI	-2	C3H2O4
MAM02440fe	HC00319[fe]	Malonic acid	fe	-2	C3H2O4
MAM03395luSI	Ser_Thr[luSI]	Protein-Linked Serine Or Threonine Residue (O-Glycosylation Site)	luSI	0	XH
MAM03395luLI	Ser_Thr[luLI]	Protein-Linked Serine Or Threonine Residue (O-Glycosylation Site)	luLI	0	XH
MAM03395fe	Ser_Thr[fe]	Protein-Linked Serine Or Threonine Residue (O-Glycosylation Site)	fe	0	XH
MAM02960luSI	T_antigen[luSI]	T-Antigen (Core 1)	luSI	0	C14H24NO10X
MAM02960luLI	T_antigen[luLI]	T-Antigen (Core 1)	luLI	0	C14H24NO10X
MAM02960fe	T_antigen[fe]	T-Antigen (Core 1)	fe	0	C14H24NO10X
MAM03000luSI	Tn_antigen[luSI]	Tn Antigen	luSI	0	C8H14NO5X
MAM03000luLI	Tn_antigen[luLI]	Tn Antigen	luLI	0	C8H14NO5X
MAM03000fe	Tn_antigen[fe]	Tn Antigen	fe	0	C8H14NO5X
MAM01600luSI	adocbl[luSI]	Adenosylcobalamin	luSI	0	C72H100CoN18O17P
MAM01600luLI	adocbl[luLI]	Adenosylcobalamin	luLI	0	C72H100CoN18O17P
MAM01600fe	adocbl[fe]	Adenosylcobalamin	fe	0	C72H100CoN18O17P
MAM01334fe	amp[fe]	Adenosine monophosphate	fe	-2	C10H12N5O7P
MAM01413luSI	ca2[luSI]	Calcium	luSI	2	Ca
MAM01413luLI	ca2[luLI]	Calcium	luLI	2	Ca
MAM01413fe	ca2[fe]	Calcium	fe	2	Ca
MAM01598luSI	cbl1[luSI]	Cob(I)alamin	luSI	-1	C62H88CoN13O14P
MAM01598luLI	cbl1[luLI]	Cob(I)alamin	luLI	-1	C62H88CoN13O14P
MAM01598fe	cbl1[fe]	Cob(I)alamin	fe	-1	C62H88CoN13O14P
MAM01599luSI	cbl2[luSI]	Cob(II)alamin	luSI	0	C62H92CoN13O14P
MAM01599luLI	cbl2[luLI]	Cob(II)alamin	luLI	0	C62H92CoN13O14P
MAM01599fe	cbl2[fe]	Cob(II)alamin	fe	0	C62H92CoN13O14P
MAM03510luSI	ch4s[luSI]	Methanethiol	luSI	0	CH4S
MAM03510luLI	ch4s[luLI]	Methanethiol	luLI	0	CH4S
MAM03510fe	ch4s[fe]	Methanethiol	fe	0	CH4S
MAM01442fe	cl[fe]	Chloride ion	fe	-1	Cl
MAM01607luSI	core2[luSI]	Core 2	luSI	0	C22H37N2O15X
MAM01607luLI	core2[luLI]	Core 2	luLI	0	C22H37N2O15X
MAM01607fe	core2[fe]	Core 2	fe	0	C22H37N2O15X
MAM01608luSI	core3[luSI]	Core 3	luSI	0	C16H27N2O10X
MAM01608luLI	core3[luLI]	Core 3	luLI	0	C16H27N2O10X
MAM01608fe	core3[fe]	Core 3	fe	0	C16H27N2O10X
MAM01611luSI	core6[luSI]	Core 6	luSI	0	C16H27N2O10X
MAM01611luLI	core6[luLI]	Core 6	luLI	0	C16H27N2O10X
MAM01611fe	core6[fe]	Core 6	fe	0	C16H27N2O10X
MAM01624luSI	cu2[luSI]	Cu2+	luSI	2	Cu
MAM01624luLI	cu2[luLI]	Cu2+	luLI	2	Cu
MAM01624fe	cu2[fe]	Cu2+	fe	2	Cu
MAM01642luSI	datp[luSI]	Deoxyadenosine triphosphate	luSI	-4	C10H12N5O12P3
MAM01642luLI	datp[luLI]	Deoxyadenosine triphosphate	luLI	-4	C10H12N5O12P3
MAM01642fe	datp[fe]	Deoxyadenosine triphosphate	fe	-4	C10H12N5O12P3
MAM02372luSI	fuc1p_L[luSI]	Fucose 1-phosphate	luSI	-2	C6H11O8P
MAM02372luLI	fuc1p_L[luLI]	Fucose 1-phosphate	luLI	-2	C6H11O8P
MAM02372fe	fuc1p_L[fe]	Fucose 1-phosphate	fe	-2	C6H11O8P
MAM01968luSI	g6p[luSI]	Glucose 6-phosphate	luSI	-2	C6H11O9P
MAM01968luLI	g6p[luLI]	Glucose 6-phosphate	luLI	-2	C6H11O9P
MAM01968fe	g6p[fe]	Glucose 6-phosphate	fe	-2	C6H11O9P
MAM01997luSI	gcald[luSI]	Glycolaldehyde	luSI	0	C2H4O2
MAM01997luLI	gcald[luLI]	Glycolaldehyde	luLI	0	C2H4O2
MAM01997fe	gcald[fe]	Glycolaldehyde	fe	0	C2H4O2
MAM03614luSI	glutar[luSI]	Glutaric acid	luSI	-2	C5H6O4
MAM03614luLI	glutar[luLI]	Glutaric acid	luLI	-2	C5H6O4
MAM03614fe	glutar[fe]	Glutaric acid	fe	-2	C5H6O4
MAM02140luSI	ha_deg1[luSI]	Hyaluronan Degradation Product 1	luSI	-1	C22H33N2O16
MAM02140luLI	ha_deg1[luLI]	Hyaluronan Degradation Product 1	luLI	-1	C22H33N2O16
MAM02140fe	ha_deg1[fe]	Hyaluronan Degradation Product 1	fe	-1	C22H33N2O16
MAM03701luSI	indole[luSI]	Indole	luSI	0	C8H7N
MAM03701luLI	indole[luLI]	Indole	luLI	0	C8H7N
MAM03701fe	indole[fe]	Indole	fe	0	C8H7N
MAM02455luSI	man6p[luSI]	Mannose 6-phosphate	luSI	-2	C6H11O9P
MAM02455luLI	man6p[luLI]	Mannose 6-phosphate	luLI	-2	C6H11O9P
MAM02455fe	man6p[fe]	Mannose 6-phosphate	fe	-2	C6H11O9P
MAM02482luSI	mg2[luSI]	Magnesium	luSI	2	Mg
MAM02482luLI	mg2[luLI]	Magnesium	luLI	2	Mg
MAM02482fe	mg2[fe]	Magnesium	fe	2	Mg
MAM02581luSI	nmn[luSI]	Nicotinamide ribotide	luSI	-1	C11H14N2O8P
MAM02581luLI	nmn[luLI]	Nicotinamide ribotide	luLI	-1	C11H14N2O8P
MAM02581fe	nmn[fe]	Nicotinamide ribotide	fe	-1	C11H14N2O8P
MAM02906luSI	sT_antigen[luSI]	Sialyl-T Antigen	luSI	-1	C25H40N2O18X
MAM02906luLI	sT_antigen[luLI]	Sialyl-T Antigen	luLI	-1	C25H40N2O18X
MAM02906fe	sT_antigen[fe]	Sialyl-T Antigen	fe	-1	C25H40N2O18X
MAM02885luSI	sel[luSI]	Selenate	luSI	-2	O4Se
MAM02885luLI	sel[luLI]	Selenate	luLI	-2	O4Se
MAM02885fe	sel[fe]	Selenate	fe	-2	O4Se
MAM02887luSI	selni[luSI]	Selenite	luSI	-2	SeO3
MAM02887luLI	selni[luLI]	Selenite	luLI	-2	SeO3
MAM02887fe	selni[fe]	Selenite	fe	-2	SeO3
MAM01744luSI	ser_D[luSI]	D-Serine	luSI	0	C3H7NO3
MAM01744luLI	ser_D[luLI]	D-Serine	luLI	0	C3H7NO3
MAM01744fe	ser_D[fe]	D-Serine	fe	0	C3H7NO3
MAM03157luSI	zn2[luSI]	Zinc (II) ion	luSI	2	Zn
MAM03157luLI	zn2[luLI]	Zinc (II) ion	luLI	2	Zn
MAM03157fe	zn2[fe]	Zinc (II) ion	fe	2	Zn
MAM01641fe	asp_D[fe]	D-Aspartate	fe	-1	C4H6NO4
MAM02684luLI	pchol_hs[luLI]	Phosphatidylcholine	luLI	0	C8H18NO4PFULLRCO2FULLR2CO2
MAM02684fe	pchol_hs[fe]	Phosphatidylcholine	fe	0	C8H18NO4PFULLRCO2FULLR2CO2
MAM02959luLI	tag_hs[luLI]	Triglyceride	luLI	0	C3H5FULLRCO2FULLR2CO2FULLR3CO2
MAM02959fe	tag_hs[fe]	Triglyceride	fe	0	C3H5FULLRCO2FULLR2CO2FULLR3CO2
MAM01451luLI	xolest2_hs[luLI]	Cholesterol Ester	luLI	0	C27H45FULLR2CO2
MAM01451fe	xolest2_hs[fe]	Cholesterol Ester	fe	0	C27H45FULLR2CO2
MAM00240luLI	dag_hs[luLI]	Diglyceride	luLI	0	C3H6OFULLRCO2FULLR2CO2
MAM00240fe	dag_hs[fe]	Diglyceride	fe	0	C3H6OFULLRCO2FULLR2CO2
MAM02675fe	hdcea[fe]	Palmitoleic acid	fe	-1	C16H29O2
MAM02642fe	octa[fe]	Caprylic acid	fe	-1	C8H15O2
MAM02685fe	pe_hs[fe]	Phosphatidylethanolamine	fe	0	C5H12NO4PFULLRCO2FULLR2CO2
MAM00516fe	ak2lgchol_hs[fe]	LysoPC(O-18:0)	fe	0	C10H21O5NPFULLR
MAM01380fe	bz[fe]	Benzoic acid	fe	-1	C7H5O2
MAM00577fe	dmhptcrn[fe]	"""2,6 Dimethylheptanoyl carnitine"""	fe	0	C16H35NO4
MAM03772fe	mqn10[fe]	Menaquinone-10	fe	0	C61H88O2
MAM03773fe	mqn11[fe]	Menaquinone-11	fe	0	C66H96O2
MAM03776fe	mqn9[fe]	Menaquinone-9	fe	0	C56H80O2
MAM00517fe	12dhchol[fe]	"""12-Dehydrocholic acid; 12-Oxodeoxycholic acid; 12oxo-3alpha,7alpha-Dihydroxy-5beta-cholan-24-oic acid"""	fe	-1	C24H37O5
MAM00739fe	35diotyr[fe]	"""3,5-Diiodo-L-tyrosine"""	fe	0	C9H9I2NO3
MAM03209fe	3dhlchol[fe]	3-dehydro-Lithocholate	fe	-1	C24H37O3
MAM00807fe	3ityr_L[fe]	Iodotyrosine	fe	0	C9H10INO3
MAM01922fe	4tmeabutn[fe]	4-Trimethylammoniobutanoic acid	fe	0	C7H15NO2
MAM01073fe	5a2opntn[fe]	5-Amino-2-oxopentanoic acid	fe	0	C5H9NO3
MAM01100fe	5fthf[fe]	Folinic acid	fe	-2	C20H21N7O7
MAM01101fe	5g2oxpt[fe]	2-Oxoarginine	fe	0	C6H11N3O3
MAM03310fe	7dhcdchol[fe]	7-Dehydrochenodeoxycholic acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid	fe	-1	C24H37O4
MAM03311fe	7dhchol[fe]	"""7-Dehydrocholic acid; 7-Oxodeoxycholic acid; 7oxo-3alpha,12alpha-Dihydroxy-5beta-cholan-24-oic acid"""	fe	-1	C24H37O5
MAM01040fe	C04805[fe]	5-HETE	fe	-1	C20H31O3
MAM02796fe	C05957[fe]	Prostaglandin J2	fe	-1	C20H29O4
MAM00305fe	C14826[fe]	"""12,13-EpOME"""	fe	-1	C18H31O3
MAM02654fe	CE2934[fe]	2-Methylhippuric acid	fe	0	C10H10NO3
MAM02402fe	HC02191[fe]	Lithocholic acid	fe	-1	C24H39O3
MAM02965fe	HC02192[fe]	Lithocholyltaurine	fe	-1	C26H44NO5S
MAM02000fe	HC02193[fe]	Lithocholic acid glycine conjugate	fe	-1	C26H42NO4
MAM02951fe	HC02197[fe]	Sulfolithocholylglycine	fe	-2	C26H41NO7S
MAM02952fe	HC02198[fe]	Taurolithocholic acid 3-sulfate	fe	-2	C26H43NO8S2
MAM02776fe	HC02202[fe]	Prostaglandin A1	fe	-1	C20H31O4
MAM02778fe	HC02204[fe]	Prostaglandin B1	fe	-1	C20H31O4
MAM02780fe	HC02206[fe]	Prostaglandin C1	fe	-1	C20H31O4
MAM02546fe	acorn[fe]	N-Acetylornithine	fe	0	C7H14N2O3
MAM01291fe	adrn[fe]	Adrenic acid	fe	-1	C22H35O2
MAM01344fe	antipyrene[fe]	Antipyrine	fe	0	C11H12N2O
MAM01326fe	apnnox[fe]	Alpha-Pinene-oxide	fe	0	C10H16O
MAM00002fe	appnn[fe]	(+)-a-Pinene	fe	0	C10H16
MAM01640fe	arg_D[fe]	D-Arginine	fe	1	C6H15N4O2
MAM02123fe	bgly[fe]	Hippuric acid	fe	-1	C9H8NO3
MAM01385fe	caro[fe]	B-Carotene	fe	0	C40H56
MAM01741fe	clpnd[fe]	Docosapentaenoic acid	fe	-1	C22H33O2
MAM01601fe	coke[fe]	Cocaine	fe	0	C17H21NO4
MAM03512fe	coprost[fe]	Coprostanol	fe	0	C27H48O
MAM02145fe	cyan[fe]	Hydrogen cyanide	fe	0	CHN
MAM01648fe	dca[fe]	Capric acid	fe	-1	C10H19O2
MAM00094fe	dcsptn1[fe]	"""(4Z,7Z,10Z,13Z,16Z)-Docosa-4,7,10,13,16-Pentaenoic Acid"""	fe	-1	C22H33O2
MAM01696fe	dlnlcg[fe]	"""8,11,14-Eicosatrienoic acid"""	fe	-1	C20H33O2
MAM01768fe	dmantipyrine[fe]	Demethylated antipyrine	fe	0	C10H10N2O
MAM01373fe	docosac[fe]	Behenic acid	fe	-1	C22H43O2
MAM03560fe	docosdiac[fe]	Docosanedioicacid	fe	-2	C22H40O4
MAM01765fe	ebastine[fe]	Ebastine	fe	0	C32H39NO2
MAM02150fe	ebastineoh[fe]	Hydroxylated Ebastine	fe	0	C32H39NO3
MAM01767fe	egme[fe]	Ecgonine methyl ester	fe	0	C10H17NO3
MAM02648fe	eicostet[fe]	"""Cis-8,11,14,17-Eicosatetraenoic acid"""	fe	-1	C20H31O2
MAM03585fe	galam[fe]	D-Galactosamine	fe	0	C6H13NO5
MAM01432fe	hexc[fe]	Hexacosanoic acid	fe	-1	C26H51O2
MAM02456fe	hpdca[fe]	Heptadecanoic acid	fe	-1	C17H33O2
MAM02174fe	i[fe]	Iodide	fe	-1	I
MAM03691fe	icdchol[fe]	"""Isochenodeoxycholic acid; 3beta,7alpha-Dihydroxy-5beta-cholanic acid"""	fe	-1	C24H39O4
MAM03704fe	isochol[fe]	"""Isochenodeoxycholic acid; 3beta,7alpha,12alpha-Trihydroxy-5beta-cholanic acid"""	fe	-1	C24H39O5
MAM03709fe	lca3s[fe]	Lithocholic acid 3-sulfate	fe	-2	C24H38O6S
MAM02385fe	lgnc[fe]	Tetracosanoic acid	fe	-1	C24H47O2
MAM01740fe	orn_D[fe]	D-Ornithine	fe	1	C5H13N2O2
MAM02746fe	phyt[fe]	Phytanic acid	fe	-1	C20H39O2
MAM02785fe	prostge1[fe]	Prostaglandin E1	fe	-1	C20H33O5
MAM02690fe	ptdca[fe]	Pentadecanoic acid	fe	-1	C15H29O2
MAM01651fe	s2l2n2m2m[fe]	De-Fuc Form Of Pa6 (Wo Peptide Linkage)	fe	-2	C84H136N6O62
MAM00114fe	tethex3[fe]	"""6,9,12,15,18,21-Tetracosahexaenoic acid"""	fe	-1	C24H35O2
MAM00135fe	tetpent3[fe]	"""9Z,12Z,15Z,18Z,21Z-Tetracosapentaenoic Acid"""	fe	-1	C24H37O2
MAM00111fe	tetpent6[fe]	"""6Z,9Z,12Z,15Z,18Z-Tetracosapentaenoic Acid"""	fe	-1	C24H37O2
MAM00132fe	tettet6[fe]	"""9Z,12Z,15Z,18Z-Tetracosatetraenoic Acid"""	fe	-1	C24H39O2
MAM02998fe	thyox_L[fe]	Thyroxine	fe	0	C15H11I4NO4
MAM02517fe	tmlys[fe]	"""N6,N6,N6-Trimethyl-L-lysine"""	fe	0	C9H20N2O2
MAM03052fe	triodthy[fe]	Liothyronine	fe	0	C15H12I3NO4
